,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_ARM_x,RIGHT_ARM_y,RIGHT_HAND_x,RIGHT_HAND_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_ARM_x,LEFT_ARM_y,LEFT_HAND_x,LEFT_HAND_y,RANGE_ELBOW_x,RANGE_ELBOW_y,RANGE_WRIST_x,RANGE_WRIST_y,target
583,-0.3129888101951102,0.4107741952545359,-0.5569602419752844,0.5678460756373377,-0.17056586456543604,0.37677387345805186,-0.24397143178017425,0.1570718803828018,0.3863943774098484,-0.1910722021792858,0.6823748046967927,0.3145906511873523,0.8783789231034004,0.16425394039793775,-0.2845822495555124,-0.029658670647623824,0.1960041184066077,-0.15033671078941455,-1.1629611726589129,-0.19391261104556157,-1.4353391650786849,0.4035921352393999,0.1140163849900764,0.4064325441056757,2
584,-0.5621098332620703,0.3991945384544203,-0.8386463501008492,0.8615085021898945,-0.14154175000831545,1.1283752208689022,-0.2765365168387789,0.4623139637354741,0.6971046000925338,0.2668667186790077,0.43060625703503863,0.519671773089111,0.6978798974738619,1.0950863796388466,0.3421297457838149,1.2378130726053593,0.26727364043882323,0.5754146065497355,-0.355750151690047,0.14272669296651264,-1.536526247574711,-0.23357787744895214,-0.48367149579213037,-0.1094378517364571,2
585,-0.31840737895426563,0.4123551083538471,-0.5829646750553272,0.5325783960503492,-0.18568942463447585,0.33480212965789635,-0.26455729610106166,0.12022328769650203,0.39727525042085143,-0.19777626639245274,0.6784494189694205,0.33313058921150523,0.8219757408989946,0.1585859001048831,-0.29907620427900344,-0.02989544195561418,0.14352632192957407,-0.1745446891066221,-1.121051945177998,-0.1884813420604973,-1.404940415954322,0.373992495945466,0.11338677964452756,0.3646975716135106,2
586,-0.5459341675785977,0.39363911398883705,-0.8347470096899035,0.8498114750654976,-0.14349284013355532,1.0966141764110338,-0.28881284211130576,0.45617236107666054,0.6912541695563481,0.24680270134553625,0.4477140315498992,0.506170249096838,0.721145257382484,1.0755224667201302,0.3262948942739659,1.2065092731058178,0.27343122583258483,0.5693522176232921,-0.39485036310851807,0.13098680638568763,-1.5558922670723874,-0.22571099165463257,-0.46978773440752125,-0.10989509669478395,2
587,-0.35425450547504683,0.3714989381117138,-0.49351643641161513,0.4703606950725005,-0.20997252177950637,0.09976715668407765,-0.1392619309365683,0.09886175696078672,0.2835439146321087,-0.37059353838842285,0.641485990336941,0.27929880253645145,0.7638607427116213,0.1525109930442494,-0.1908799026419202,-0.1518059800196025,0.1223747523746803,-0.12678780949220209,-0.9547406453535414,-0.30431697306385186,-1.2573771791232364,0.31784970202825114,-0.019092619137586166,0.25157313670368014,2
588,-0.5365882187659308,0.38137609467902384,-0.8165522536134164,0.8300159740204355,-0.11557804814995172,1.0800595235687982,-0.2799640348474857,0.4486398793414116,0.7009742054634648,0.2500435495483628,0.45652840204432155,0.49850584098808726,0.7454331663156019,1.0607222172879207,0.39503844838569185,1.1851958980114459,0.2889047642712803,0.5622163762998335,-0.35039471792991006,0.1244736807235252,-1.5619854199290184,-0.23070624326748523,-0.5106164965356436,-0.10513637444264766,2
589,-0.3408636187296333,0.42324663080195346,-0.5295113917873117,0.4021331788830715,-0.09782507493095671,0.14048221232790287,-0.18864777305767833,-0.02111345191888197,0.4316863168563549,-0.2616509665551686,0.656097595295113,0.345347094665312,0.7696326067370204,0.10439095803034677,-0.24319030184595442,-0.16222692925781682,0.11353501144190736,-0.24095613663496523,-1.0128229085829747,-0.2666178872881636,-1.299143998524332,0.2977422208527247,0.1453652269149977,0.30270914158571965,2
590,-0.5374777159428995,0.38125651048502807,-0.8173626089114624,0.8296730443364936,-0.11661803421428808,1.0806232465633228,-0.2798848929685628,0.44841653385146557,0.7007445746971742,0.25095020222682907,0.4555994287419822,0.4987204824275877,0.7436078916993546,1.0607384467617185,0.3927234802848776,1.1862267058431915,0.28800846295737237,0.5620179643341308,-0.350884411414477,0.12548825908147304,-1.560970500610817,-0.23106540242522483,-0.5093415144991656,-0.10560345927986883,2
591,-0.3845124421317814,0.3863676989251828,-0.51657265922004,0.45939956869518395,-0.25581898831010247,0.03723696486203602,-0.13206021708825857,0.07303186977000113,0.2607536709099375,-0.42216260383314796,0.6119135765449952,0.30189764918003276,0.7579271713204845,0.1585967468736855,-0.19896785901136577,-0.13067725632093516,0.14601359477548925,-0.1433009023063473,-0.9568950303318502,-0.28927400319462065,-1.2744998305405244,0.3008028218214985,-0.0568511292987367,0.1679142211829712,2
592,-0.5354179693938105,0.3815148767460646,-0.8457383545780357,0.8275995598387391,-0.15083814408843,1.0870878556984924,-0.31032038518422517,0.4460846830926745,0.6949002104896057,0.2594882958597532,0.45780516233058693,0.49773798377551937,0.7489668209903887,1.0724245749382924,0.38313346589460967,1.1922357612453047,0.29116165865980176,0.574686591162773,-0.365833355095779,0.11981118630701242,-1.5947051755684243,-0.24482501509955318,-0.5339716099830397,-0.1051479055468124,2
593,-0.3789878979628449,0.38488484960985764,-0.5208504572586302,0.4614918292030685,-0.2601371124079384,0.03713026697066016,-0.14186255929578534,0.07660697959321093,0.26071334485069175,-0.4243615622324084,0.6172068208189745,0.2977293433511488,0.7534403855354285,0.1541074488053984,-0.19614427414945096,-0.13443560772153818,0.136233564716454,-0.14362189454575044,-0.9495846596848795,-0.28854305652693657,-1.2742908427940587,0.30738438039767013,-0.06399283825848748,0.17156587469219833,2
594,-0.5409345892188281,0.3872661144148683,-0.8211894962240055,0.8501366197055419,-0.14771149367400596,1.096734161016698,-0.28025490700517747,0.4628705052906736,0.6734780025499996,0.24659754131115613,0.4525605158041274,0.5011409417272591,0.748857241981841,1.0732197914552861,0.33765975726047026,1.1778329228208722,0.29629672617771363,0.5720788497280271,-0.41119748472137074,0.10461313136558606,-1.5700467382058465,-0.22308317174974426,-0.48537125093447625,-0.0810987618041742,2
